Old - Site Name,Logical Site,Short Name,Old - Cell Name,Cell Name,Cell Type,Latitude,Longitude,UF,ANF,City,MCC,MNC,Old - Site ID,eNodeB ID,Old - Cell ID,Cell ID,Antenna Height (m),Azimuth,E-Tilt Existente (AAU 4G),E. Tilt,M.Tilt,M.Tilt AAU LTE,Antenna Model,Carriers (MHz),Frequency Band,DL EARFCN,DL Bandwidth (MHz),UL Bandwidth (MHz),TAC,PCI,Min Root,Sector,TXRX,"Split (by Freq, non-sectors especifications)",Frequency,RRU Model,Duplex Mode,Cloud Air Check,Change,Remark,OLD Short Name,OLD Site Name,Cluster,Sub-Cluster,Master Cluster,Infra,Ran Sharing,Setores 4G mMIMO (Main v302),RS Power,PA,PB
4G-SPIB90-2,SR-SPIBI0,SPIBI0,4G-SPIB90-18-2A,4G-SPIBI0-18-2A,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,72381,856163,212,212,49,20,4,4,1,1,-,1800,3,1276,15M,15M,31148,320,624,S1,32T32R,,L1800,RRU5867,FDD,,New Min Root,,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB90-2,SR-SPIBI0,SPIBI0,4G-SPIB90-18-3A,4G-SPIBI0-18-3A,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,72381,856163,213,213,49,20,4,4,1,1,-,1800,3,1276,15M,15M,31148,328,328,S1,32T32R,,L1800,RRU5867,FDD,,,,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
-,SR-SPIBI0,SPIBI0,-,4G-SPIBI0-18-4A,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,-,856163,-,214,49,20,4,4,1,1,-,1800,3,1276,15M,15M,31148,24,680,S1,32T32R,,L1800,RRU5867,FDD,,NEW,NEW 1800,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB90-3,SR-SPIBI0,SPIBI0,4G-SPIB90-18-1B,4G-SPIBI0-18-1B,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,72382,856163,216,216,48,180,4,4,1,1,-,1800,3,1276,15M,15M,31148,374,374,S2,32T32R,,L1800,RRU5867,FDD,,,,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB90-3,SR-SPIBI0,SPIBI0,4G-SPIB90-18-2B,4G-SPIBI0-18-2B,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,72382,856163,217,217,48,180,4,4,1,1,-,1800,3,1276,15M,15M,31148,382,382,S2,32T32R,,L1800,RRU5867,FDD,,,,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB90-3,SR-SPIBI0,SPIBI0,4G-SPIB90-18-3B,4G-SPIBI0-18-3B,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,72382,856163,218,218,48,180,4,4,1,1,-,1800,3,1276,15M,15M,31148,366,366,S2,32T32R,,L1800,RRU5867,FDD,,,,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
-,SR-SPIBI0,SPIBI0,-,4G-SPIBI0-18-4B,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,-,856163,-,219,48,180,4,4,1,1,-,1800,3,1276,15M,15M,31148,18,768,S2,32T32R,,L1800,RRU5867,FDD,,NEW,NEW 1800,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB90-4,SR-SPIBI0,SPIBI0,4G-SPIB90-18-1C,4G-SPIBI0-18-1C,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,72383,856163,221,221,49,260,4,4,1,1,-,1800,3,1276,15M,15M,31148,315,616,S3,32T32R,,L1800,RRU5867,FDD,,New Min Root,,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB90-4,SR-SPIBI0,SPIBI0,4G-SPIB90-18-2C,4G-SPIBI0-18-2C,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,72383,856163,222,222,49,260,4,4,1,1,-,1800,3,1276,15M,15M,31148,323,608,S3,32T32R,,L1800,RRU5867,FDD,,New Min Root,,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB90-4,SR-SPIBI0,SPIBI0,4G-SPIB90-18-3C,4G-SPIBI0-18-3C,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,72383,856163,223,223,49,260,4,4,1,1,-,1800,3,1276,15M,15M,31148,331,331,S3,32T32R,,L1800,RRU5867,FDD,,,,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
-,SR-SPIBI0,SPIBI0,-,4G-SPIBI0-18-4C,mMIMO,-23.596184,-46.689065,SP,11,SAO PAULO,724,3,-,856163,-,224,49,260,4,4,1,1,-,1800,3,1276,15M,15M,31148,2,648,S3,32T32R,,L1800,RRU5867,FDD,,NEW,NEW 1800,SPIB90,SR-SPIB90,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9.8,DB0_P_A,false
4G-SPIB91,SR-SPIBI1,SPIBI1,4C-SPIB91-26-A,4G-SPIBI1-26-A,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,73555,790575,1,1,59,70,,8,6,-,-,2600,7,3150,20M,20M,31148,49,49,S1,4T4R,,L2600,RRU5527t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,15.2,DB0_P_A,false
4G-SPIB91,SR-SPIBI1,SPIBI1,4C-SPIB91-26-B,4G-SPIBI1-26-B,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,73555,790575,2,2,59,140,,8,5,-,-,2600,7,3150,20M,20M,31148,57,57,S2,2T2R,,L2600,RRU5527t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,15.2,DB0_P_A,false
4G-SPIB91,SR-SPIBI1,SPIBI1,4C-SPIB91-26-C,4G-SPIBI1-26-C,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,73555,790575,3,3,59,270,,8,4,-,-,2600,7,3150,20M,20M,31148,65,65,S3,2T2R,,L2600,RRU5527t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,17,DB_1DOT77_P_A,true
4G-SPIB91-2,SR-SPIBI1,SPIBI1,4G-SPIB91-18-A,4G-SPIBI1-18-A,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,66563,790575,9,9,59,70,,8,6,-,-,1800,3,1276,15M,15M,31148,49,49,S1,4T4R,,L1800,RRU5517t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,16,DB1_P_A,false
4G-SPIB91-2,SR-SPIBI1,SPIBI1,4G-SPIB91-18-B,4G-SPIBI1-18-B,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,66563,790575,10,10,59,140,,8,5,-,-,1800,3,1276,15M,15M,31148,57,57,S2,2T2R,,L1800,RRU5517t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,14.8,DB0_P_A,false
4G-SPIB91-2,SR-SPIBI1,SPIBI1,4G-SPIB91-18-C,4G-SPIBI1-18-C,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,66563,790575,11,11,59,270,,8,4,-,-,1800,3,1276,15M,15M,31148,65,65,S3,2T2R,,L1800,RRU5517t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,14.8,DB0_P_A,false
4G-SPIB91,SR-SPIBI1,SPIBI1,4G-SPIB91-07-A,4G-SPIBI1-07-A,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,73555,790575,13,13,59,70,,16,6,-,-,700,28,9410,10M,10M,31148,49,49,S1,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,15.2,DB3_P_A,false
4G-SPIB91,SR-SPIBI1,SPIBI1,4G-SPIB91-07-B,4G-SPIBI1-07-B,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,73555,790575,14,14,59,140,,14,5,-,-,700,28,9410,10M,10M,31148,57,57,S2,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,15.2,DB3_P_A,false
4G-SPIB91,SR-SPIBI1,SPIBI1,4G-SPIB91-07-C,4G-SPIBI1-07-C,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,73555,790575,15,15,59,270,,6,4,-,-,700,28,9410,10M,10M,31148,65,65,S3,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,15.2,DB3_P_A,false
4G-SPIB91-2,SR-SPIBI1,SPIBI1,4G-SPIB91-21-A,4G-SPIBI1-21-A,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,66563,790575,21,21,59,70,,8,6,-,-,2100,1,75,15M,15M,31148,49,49,S1,4T4R,,L2100,RRU5517t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,18.3,DB0_P_A,false
4G-SPIB91-2,SR-SPIBI1,SPIBI1,4G-SPIB91-21-B,4G-SPIBI1-21-B,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,66563,790575,22,22,59,140,,8,5,-,-,2100,1,75,15M,15M,31148,57,57,S2,2T2R,,L2100,RRU5517t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,13.5,DB0_P_A,false
4G-SPIB91-2,SR-SPIBI1,SPIBI1,4G-SPIB91-21-C,4G-SPIBI1-21-C,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,66563,790575,23,23,59,270,,8,4,-,-,2100,1,75,15M,15M,31148,65,65,S3,2T2R,,L2100,RRU5517t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,15.2,DB_1DOT77_P_A,true
-,SR-SPIBI1,SPIBI1,-,4G-SPIBI1-18-IA,NB-IoT,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,-,790575,-,39,59,70,,0,6,-,-,1800,3,1204,0.2M,0.2M,41148,49,-,S1,2T2R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,,,
-,SR-SPIBI1,SPIBI1,-,4G-SPIBI1-18-IB,NB-IoT,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,-,790575,-,40,59,140,,0,5,-,-,1800,3,1204,0.2M,0.2M,41148,57,-,S2,2T2R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,,,
-,SR-SPIBI1,SPIBI1,-,4G-SPIBI1-18-IC,NB-IoT,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,-,790575,-,41,59,270,,0,4,-,-,1800,3,1204,0.2M,0.2M,41148,65,-,S3,2T2R,-,L1800,,FDD,,NEW,NB-IoT (1800),SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,,,
-,SR-SPIBI1,SPIBI1,-,4G-SPIBI1-07-IA,NB-IoT,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,-,790575,-,43,59,70,,0,6,-,-,700,28,9362,0.2M,0.2M,41148,49,-,S1,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,,,
-,SR-SPIBI1,SPIBI1,-,4G-SPIBI1-07-IB,NB-IoT,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,-,790575,-,44,59,140,,0,5,-,-,700,28,9362,0.2M,0.2M,41148,57,-,S2,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,,,
-,SR-SPIBI1,SPIBI1,-,4G-SPIBI1-07-IC,NB-IoT,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,-,790575,-,45,59,270,,0,4,-,-,700,28,9362,0.2M,0.2M,41148,65,-,S3,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,,,
4G-SPIB91-2,SR-SPIBI1,SPIBI1,4G-SPIB91-18-I,4G-SPIBI1-18-I,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,66563,790575,129,129,59,70,,8,6,-,-,1800,3,1700,10M,10M,31148,49,49,S1,4T4R,,L1800S,RRU5517t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,16.9,DB0_P_A,false
4G-SPIB91-2,SR-SPIBI1,SPIBI1,4G-SPIB91-18-J,4G-SPIBI1-18-J,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,66563,790575,130,130,59,140,,8,5,-,-,1800,3,1700,10M,10M,31148,57,57,S2,2T2R,,L1800S,RRU5517t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,14.7,DB0_P_A,false
4G-SPIB91-2,SR-SPIBI1,SPIBI1,4G-SPIB91-18-K,4G-SPIBI1-18-K,Normal,-23.604963,-46.70349,SP,11,SAO PAULO,724,3,66563,790575,131,131,59,270,,8,4,-,-,1800,3,1700,10M,10M,31148,65,65,S3,2T2R,,L1800S,RRU5517t,FDD,,,,SPIB91,SR-SPIB91,MORUMBI_BUTANTA,MORUMBI_BUTANTA C,B,Rooftop,,,14.7,DB0_P_A,false
4G-SPIB92,SR-SPIBI2,SPIBI2,4C-SPIB92-26-A,4G-SPIBI2-26-A,Normal,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,71260,856162,1,1,64.5,10,,5,3,-,-,2600,7,3150,20M,20M,31146,174,174,S1,2T2R,,L2600,RRU5301,FDD,,,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPIB92,SR-SPIBI2,SPIBI2,4C-SPIB92-26-B,4G-SPIBI2-26-B,Normal,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,71260,856162,2,2,64.5,130,,5,4,-,-,2600,7,3150,20M,20M,31146,182,182,S2,2T2R,,L2600,RRU5301,FDD,,,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPIB92,SR-SPIBI2,SPIBI2,4C-SPIB92-26-C,4G-SPIBI2-26-C,Normal,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,71260,856162,3,3,64.5,235,,5,4,-,-,2600,7,3150,20M,20M,31146,190,190,S3,2T2R,,L2600,RRU5301,FDD,,,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,15.2,DB0_P_A,false
4G-SPIB92,SR-SPIBI2,SPIBI2,4G-SPIB92-07-A,4G-SPIBI2-07-A,Normal,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,71260,856162,13,13,64.5,10,,14,3,-,-,700,28,9410,10M,10M,31146,174,174,S1,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPIB92,SR-SPIBI2,SPIBI2,4G-SPIB92-07-B,4G-SPIBI2-07-B,Normal,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,71260,856162,14,14,64.5,130,,14,4,-,-,700,28,9410,10M,10M,31146,182,182,S2,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,15.2,DB3_P_A,false
4G-SPIB92,SR-SPIBI2,SPIBI2,4G-SPIB92-07-C,4G-SPIBI2-07-C,Normal,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,71260,856162,15,15,64.5,235,,15,4,-,-,700,28,9410,10M,10M,31146,190,190,S3,2T2R,Yes,L700,RRU5919/RRU5304w,FDD,,,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,15.2,DB3_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-07-IA,NB-IoT,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,43,64.5,10,,0,3,-,-,700,28,9362,0.2M,0.2M,41146,174,-,S1,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,,,
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-07-IB,NB-IoT,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,44,64.5,130,,0,4,-,-,700,28,9362,0.2M,0.2M,41146,182,-,S2,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,,,
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-07-IC,NB-IoT,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,45,64.5,235,,0,4,-,-,700,28,9362,0.2M,0.2M,41146,190,-,S3,2T2R,-,L700,,FDD,,NEW,NB-IoT (700),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,,,
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-1I,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,61,64.5,10,4,4,1,1,-,1800,3,1700,10M,10M,31146,174,736,S1,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,New,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-2I,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,62,64.5,10,4,4,1,1,-,1800,3,1700,10M,10M,31146,169,776,S1,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,New,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-3I,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,63,64.5,10,4,4,1,1,-,1800,3,1700,10M,10M,31146,386,386,S1,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,NEW,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-4I,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,64,64.5,10,4,4,1,1,-,1800,3,1700,10M,10M,31146,395,784,S1,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,NEW,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-1J,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,66,64.5,130,6,8,4,2,-,1800,3,1700,10M,10M,31146,182,760,S2,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,New,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-2J,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,67,64.5,130,6,8,4,2,-,1800,3,1700,10M,10M,31146,177,688,S2,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,New,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-3J,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,68,64.5,130,6,8,4,2,-,1800,3,1700,10M,10M,31146,394,394,S2,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,NEW,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-4J,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,69,64.5,130,6,8,4,2,-,1800,3,1700,10M,10M,31146,357,112,S2,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,NEW,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-1K,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,71,64.5,235,4,8,4,0,-,1800,3,1700,10M,10M,31146,190,808,S3,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,New,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-2K,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,72,64.5,235,4,8,4,0,-,1800,3,1700,10M,10M,31146,185,528,S3,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,New,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-3K,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,73,64.5,235,4,8,4,0,-,1800,3,1700,10M,10M,31146,402,402,S3,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,NEW,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-18-4K,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,74,64.5,235,4,8,4,0,-,1800,3,1700,10M,10M,31146,274,448,S3,32T32R,No,L1800S,RRU5867/AAU5726e,FDD,,NEW,NEW 1800 (PORT 2),SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,7.5,DB0_P_A,false
4G-SPIB92-2,SR-SPIBI2,SPIBI2,4G-SPIB92-21-1A,4G-SPIBI2-21-1A,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,72352,856162,191,191,64.5,10,4,4,1,1,-,2100,1,75,15M,15M,31146,174,32,S1,32T32R,No,L2100,RRU5867/AAU5726e,FDD,,New Min Root,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB92-2,SR-SPIBI2,SPIBI2,4G-SPIB92-21-2A,4G-SPIBI2-21-2A,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,72352,856162,192,192,64.5,10,4,4,1,1,-,2100,1,75,15M,15M,31146,169,136,S1,32T32R,No,L2100,RRU5867/AAU5726e,FDD,,New Min Root,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB92-2,SR-SPIBI2,SPIBI2,4G-SPIB92-21-3A,4G-SPIBI2-21-3A,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,72352,856162,193,193,64.5,10,4,4,1,1,-,2100,1,75,15M,15M,31146,386,386,S1,32T32R,No,L2100,RRU5867/AAU5726e,FDD,,,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9,DB_1DOT77_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-21-4A,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,194,64.5,10,4,4,1,1,-,2100,1,75,15M,15M,31146,139,728,S1,32T32R,No,L2100,RRU5867/AAU5726e,FDD,,NEW,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB92-3,SR-SPIBI2,SPIBI2,4G-SPIB92-21-1B,4G-SPIBI2-21-1B,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,72353,856162,196,196,64.5,130,6,8,4,2,-,2100,1,75,15M,15M,31146,182,696,S2,32T32R,No,L2100,RRU5867/AAU5726e,FDD,,New Min Root,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB92-3,SR-SPIBI2,SPIBI2,4G-SPIB92-21-2B,4G-SPIBI2-21-2B,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,72353,856162,197,197,64.5,130,6,8,4,2,-,2100,1,75,15M,15M,31146,177,536,S2,32T32R,No,L2100,RRU5867/AAU5726e,FDD,,New Min Root,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9,DB_1DOT77_P_A,false
4G-SPIB92-3,SR-SPIBI2,SPIBI2,4G-SPIB92-21-3B,4G-SPIBI2-21-3B,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,72353,856162,198,198,64.5,130,6,8,4,2,-,2100,1,75,15M,15M,31146,394,394,S2,32T32R,No,L2100,RRU5867/AAU5726e,FDD,,,,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9,DB_1DOT77_P_A,false
-,SR-SPIBI2,SPIBI2,-,4G-SPIBI2-21-4B,mMIMO,-23.593805,-46.686065,SP,11,SAO PAULO,724,3,-,856162,-,199,64.5,130,6,8,4,2,-,2100,1,75,15M,15M,31146,282,312,S2,32T32R,No,L2100,RRU5867/AAU5726e,FDD,,NEW,NEW 2100,SPIB92,SR-SPIB92,ITAIMBIBI,ITAIMBIBI D,A,Rooftop,,,9,DB_1DOT77_P_A,false
