logdate,end_id,nename,enodebname,site_id,enodebid,cellname,cellid,localcellid,sector,ecgi,frequencyband,dlearfcn,dlbw,ulbw,channelid,frequency,bandname,enbclass,mocnflag,celltype,celladminstatus,cellactivestatus,cnoperator,mcc,mnc,tac,pci,rootseqindex,rspower,pa,pb,watts,cellprio,qrxlevmin,qoffsetfreq,cellspecificoffset,cellradius,txrxmode,uepowermax,nbcellflag,cellcompression,uli,enodebversion,regional,uf,anf,ibge_id,municipio,regiao_espectro,latitude,longitude,status_ngnis,status_device,servidor
2026-06-24,PRCSC_0016,NLCSPN51,NLCSPN51,NLCSPN51,282898,NLCSPN51R,22,22,2,724-04-72421910,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34572,316,96,182,0.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R019C10SPC260,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.948283,-53.420928,IN SERVICE,IN SERVICE,10.220.30.9
2026-06-24,PRCSC_0016,NLCSPN51,NLCSPN51,NLCSPN51,282898,NLCSPN51S,23,23,3,724-04-72421911,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34572,317,104,182,0.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R019C10SPC260,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.948283,-53.420928,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0533,NLCSQN01,NLCSQN01,NLCSQN01,282899,NLCSQN01GI,129,129,1,724-04-72422273,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34552,405,265,176,-3.000,0,35.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.984042,-53.481214,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0533,NLCSQN01,NLCSQN01,NLCSQN01,282899,NLCSQN01GJ,130,130,2,724-04-72422274,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34552,406,128,184,-3.000,1,42.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.984042,-53.481214,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0533,NLCSQN01,NLCSQN01,NLCSQN01,282899,NLCSQN01GK,131,131,3,724-04-72422275,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34552,407,200,176,-3.000,0,35.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.984042,-53.481214,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0533,NLCSQN01,NLCSQN01,NLCSQN01,282899,NLCSQN01Q,21,21,1,724-04-72422165,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34552,206,568,182,3.000,0,79.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.984042,-53.481214,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0533,NLCSQN01,NLCSQN01,NLCSQN01,282899,NLCSQN01R,22,22,2,724-04-72422166,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34552,204,704,172,3.000,0,63.000,6,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.984042,-53.481214,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0533,NLCSQN01,NLCSQN01,NLCSQN01,282899,NLCSQN01S,23,23,3,724-04-72422167,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34552,205,368,182,3.000,0,79.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.984042,-53.481214,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60GI,129,129,1,724-04-72426369,3,1600,5.000,5.000,16005,1800,1800E,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,42,8,160,0.000,0,12.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60GJ,130,130,2,724-04-72426370,3,1600,5.000,5.000,16005,1800,1800E,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,43,304,160,0.000,0,12.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60GK,131,131,3,724-04-72426371,3,1600,5.000,5.000,16005,1800,1800E,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,44,400,160,0.000,0,12.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60I,9,9,1,724-04-72426249,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,42,8,160,0.000,0,48.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60II,39,39,1,724-04-72426279,3,1352,0.200,0.200,135202,1800,1800ES,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44573,42,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60IJ,40,40,2,724-04-72426280,3,1352,0.200,0.200,135202,1800,1800ES,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44573,43,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60IK,41,41,3,724-04-72426281,3,1352,0.200,0.200,135202,1800,1800ES,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44573,44,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60J,10,10,2,724-04-72426250,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,43,304,160,0.000,0,48.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60K,11,11,3,724-04-72426251,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,44,400,160,0.000,0,48.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60Q,21,21,1,724-04-72426261,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,321,512,182,0.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60R,22,22,2,724-04-72426262,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,322,200,182,0.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0109,NLCSSC60,NLCSSC60,NLCSSC60,282915,NLCSSC60S,23,23,3,724-04-72426263,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,323,208,182,0.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.970883,-53.503625,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0350,NLCSSZ01,NLCSSZ01,NLCSSZ01,282903,NLCSSZ01GI,129,129,1,724-04-72423297,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,357,152,176,-3.000,0,35.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.953694,-53.501444,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0350,NLCSSZ01,NLCSSZ01,NLCSSZ01,282903,NLCSSZ01GJ,130,130,2,724-04-72423298,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,358,160,176,-3.000,0,35.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.953694,-53.501444,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0350,NLCSSZ01,NLCSSZ01,NLCSSZ01,282903,NLCSSZ01GK,131,131,3,724-04-72423299,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,359,704,176,-3.000,0,35.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.953694,-53.501444,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0350,NLCSSZ01,NLCSSZ01,NLCSSZ01,282903,NLCSSZ01Q,21,21,1,724-04-72423189,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,279,0,182,3.000,0,79.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.953694,-53.501444,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0350,NLCSSZ01,NLCSSZ01,NLCSSZ01,282903,NLCSSZ01R,22,22,2,724-04-72423190,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,280,40,182,3.000,0,79.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.953694,-53.501444,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCSC_0350,NLCSSZ01,NLCSSZ01,NLCSSZ01,282903,NLCSSZ01S,23,23,3,724-04-72423191,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,281,664,172,3.000,0,63.000,6,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS3900 V100R020C10SPC270,TSL,PR,45,410480,CASCAVEL,PR/SC,-24.953694,-53.501444,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCDV_0011,SR-KCCE10,4G-KCCE10,SR-KCCE10,1010264,4C-KCCE10-18-A,9,9,1,724-04-258627593,3,1425,15.000,15.000,142515,1800,1800ES,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34556,7,720,182,-3.000,0,30.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410500,CATANDUVAS,PR/SC,-25.204611,-53.157778,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCDV_0011,SR-KCCE10,4G-KCCE10,SR-KCCE10,1010264,4C-KCCE10-18-B,10,10,2,724-04-258627594,3,1425,15.000,15.000,142515,1800,1800ES,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34556,8,656,182,-3.000,0,30.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410500,CATANDUVAS,PR/SC,-25.204611,-53.157778,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCDV_0011,SR-KCCE10,4G-KCCE10,SR-KCCE10,1010264,4C-KCCE10-18-C,11,11,3,724-04-258627595,3,1425,15.000,15.000,142515,1800,1800ES,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34556,9,616,182,-3.000,0,30.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410500,CATANDUVAS,PR/SC,-25.204611,-53.157778,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCDV_0011,SR-KCCE10,4G-KCCE10,SR-KCCE10,1010264,4C-KCCE10-21-A,21,21,1,724-04-258627605,1,450,20.000,20.000,45020,2100,2100J,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34556,7,544,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410500,CATANDUVAS,PR/SC,-25.204611,-53.157778,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCDV_0011,SR-KCCE10,4G-KCCE10,SR-KCCE10,1010264,4C-KCCE10-21-B,22,22,2,724-04-258627606,1,450,20.000,20.000,45020,2100,2100J,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34556,8,592,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410500,CATANDUVAS,PR/SC,-25.204611,-53.157778,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCDV_0011,SR-KCCE10,4G-KCCE10,SR-KCCE10,1010264,4C-KCCE10-21-C,23,23,3,724-04-258627607,1,450,20.000,20.000,45020,2100,2100J,SHARED,TRUE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34556,9,552,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410500,CATANDUVAS,PR/SC,-25.204611,-53.157778,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCDV_0030,SR-PRS333,4G-PRS333,SR-PRS333,284428,4G-PRS333-21-A,21,21,1,724-04-72813589,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34550,471,51,182,0.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,45,410500,CATANDUVAS,PR/SC,-25.356622,-53.293494,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCDV_0030,SR-PRS333,4G-PRS333,SR-PRS333,284428,4G-PRS333-21-B,22,22,2,724-04-72813590,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34550,472,61,182,0.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,45,410500,CATANDUVAS,PR/SC,-25.356622,-53.293494,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCDV_0030,SR-PRS333,4G-PRS333,SR-PRS333,284428,4G-PRS333-21-C,23,23,3,724-04-72813591,1,400,10.000,10.000,40010,2100,2100I,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34550,473,71,182,0.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS3900 V100R020C10SPC270,TSL,PR,45,410500,CATANDUVAS,PR/SC,-25.356622,-53.293494,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0001,SR-CEAR51,4G-CEAR51,SR-CEAR51,282656,4G-CEAR51-07-A,13,13,1,724-04-72359949,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34551,458,808,179,2.000,0,59.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.146084,-53.845297,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0001,SR-CEAR51,4G-CEAR51,SR-CEAR51,282656,4G-CEAR51-07-B,14,14,2,724-04-72359950,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34551,457,208,179,2.000,0,59.000,6,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.146084,-53.845297,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0001,SR-CEAR51,4G-CEAR51,SR-CEAR51,282656,4G-CEAR51-07-C,15,15,3,724-04-72359951,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34551,456,352,179,2.000,0,59.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.146084,-53.845297,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0001,SR-CEAR51,4G-CEAR51,SR-CEAR51,282656,4G-CEAR51-07-IA,43,43,1,724-04-72359979,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44551,458,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.146084,-53.845297,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0001,SR-CEAR51,4G-CEAR51,SR-CEAR51,282656,4G-CEAR51-07-IB,44,44,2,724-04-72359980,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44551,457,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.146084,-53.845297,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0001,SR-CEAR51,4G-CEAR51,SR-CEAR51,282656,4G-CEAR51-07-IC,45,45,3,724-04-72359981,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44551,456,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.146084,-53.845297,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0001,SR-CEAR51,4G-CEAR51,SR-CEAR51,282656,4G-CEAR51-18-I,129,129,1,724-04-72360065,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34551,350,667,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.146084,-53.845297,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0001,SR-CEAR51,4G-CEAR51,SR-CEAR51,282656,4G-CEAR51-18-J,130,130,2,724-04-72360066,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34551,348,728,182,-3.000,0,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.146084,-53.845297,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0001,SR-CEAR51,4G-CEAR51,SR-CEAR51,282656,4G-CEAR51-18-K,131,131,3,724-04-72360067,3,1450,20.000,20.000,145020,1800,1800ES,NOT_SHARED,FALSE,MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34551,349,736,182,-3.000,1,40.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,ON,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.146084,-53.845297,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0007,SR-PRS032,4G-PRS032,SR-PRS032,286678,4G-PRS032-07-A,13,13,1,724-04-73389581,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,6,376,179,0.000,0,37.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.085563,-53.716213,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0007,SR-PRS032,4G-PRS032,SR-PRS032,286678,4G-PRS032-07-B,14,14,2,724-04-73389582,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,7,792,179,0.000,0,37.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.085563,-53.716213,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0007,SR-PRS032,4G-PRS032,SR-PRS032,286678,4G-PRS032-07-C,15,15,3,724-04-73389583,28,9410,10.000,10.000,941010,700,700T,NOT_SHARED,FALSE,NC-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,34573,8,800,179,2.000,0,59.000,7,-60,0.000,0.000,10000,2T2R,23,FALSE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.085563,-53.716213,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0007,SR-PRS032,4G-PRS032,SR-PRS032,286678,4G-PRS032-07-IA,43,43,1,724-04-73389611,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44573,6,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.085563,-53.716213,IN SERVICE,IN SERVICE,10.220.30.9
2026-08-09,PRCAZ_0007,SR-PRS032,4G-PRS032,SR-PRS032,286678,4G-PRS032-07-IB,44,44,2,724-04-73389612,28,9362,0.200,0.200,936202,700,700T,NOT_SHARED,FALSE,NB-IoT/MIMO 2x2,UNBLOCK,ACTIVE,TIM,724,4,44573,7,,225,-3.000,1,1.000,7,-68,0.000,0.000,,2T2R,,TRUE,NO COMPRESSION,OFF,BTS5900 V100R020C10SPC270,TSL,PR,45,410530,CEU AZUL,PR/SC,-25.085563,-53.716213,IN SERVICE,IN SERVICE,10.220.30.9
